Image_Number,0_Dirt,1_Bush,2_Fence,3_Gravel,4_Water,5_Tree-trunk,6_Tree-Foliage,7_Other-object,8_Other-terrain,9_Rock,10_Ignore,11_Structure,12_Mud,13_Log,14_Grass,15_Background,16_Sky
161,0.8015427769985974,,,,,0.35302963844852436,0.6587612323491656,0.8321481726475939,,,,,,,0.6121839538124627,,0.0
162,0.8626893939393939,,0.5343589743589744,,,0.5917899562408835,0.8241678726483358,,,,,,0.0182370820668693,,0.8403824935638102,,0.5017626321974148
163,0.6905169462512838,,,,,0.04821802935010482,0.8868664113539085,,,,,,,0.06779661016949153,0.8986220472440944,,0.9434159061277705
164,,,,,,0.46762164956065866,0.6911053891674572,0.8561003558289608,,,,,0.5847019122609673,,0.6296296296296297,,0.37662337662337664
165,0.38284352660841936,,,,,0.20215229532761203,0.7670058390204243,0.5661798058604736,,,,,,,0.0,,0.0911854103343465
166,0.8604749787955894,,,,,0.3848848174592483,0.7781874972886209,0.12665198237885464,,,,,,,0.16360225140712945,,0.5641025641025641
167,0.6180195739781232,,,,,0.09824561403508772,0.9155378056020292,,,0.10094637223974763,,,,0.06772908366533864,0.9128752222570861,,0.9091731499909536
168,,,,,,0.5863104548582869,0.7972911843750832,,,,,,,,0.8138189244383934,,0.2965222696766321
169,0.7010961214165261,,,,,0.1036889332003988,0.9105710082909869,0.8747018380805388,,,,,,,0.5466798159105851,,0.786360698125404
170,0.61688446380419,,,,,0.4783106027276727,0.7207902163687676,,,,,,0.3346153846153846,,0.6520738933426281,,0.6197874080130826
171,0.7812105926860026,,,0.0,,0.1694915254237288,0.9432209672495748,,,0.24242424242424243,,,,0.0,0.8996701961465023,,0.9588904694167852
172,0.9772659669400416,,,,,0.10147441457068516,0.8811316648531012,,,,,,,0.28225806451612906,0.7362298195631529,,0.37261146496815284
173,0.8897154412826809,,,,,0.38938344873062974,0.8424934016457072,0.695852534562212,,,,,0.0,,0.3231098430813124,,0.0
174,0.951148699823277,,,,,0.6945277040335702,0.8457933880744594,,,,,,0.0,,0.6957631444614599,,0.0
175,0.9286296900489397,,,,,0.49198819312671305,0.773784267232414,,,,,,0.0,,0.8170401378970696,,0.8091106290672451
176,0.9759026098557492,,,,,0.44813829787234044,0.7670693707975729,,,,,,0.38971807628524047,,0.7063037249283668,,0.273542600896861
177,0.8699418911780243,,,,,0.6281238789907928,0.7975079335448946,,,,,,0.0,,0.8474978571899519,,0.3274666666666667
178,0.9240061497913463,,,,,0.1464300121016539,0.8433346940626842,,,0.12883435582822086,,,0.0,0.0845771144278607,0.895877378435518,,0.9343088746183809
179,0.8166230746875908,,,,,0.0,0.894805121552259,,,0.4225663716814159,,,,0.024752475247524754,0.9288172317104257,,0.8945446886189707
180,0.8245667842355467,,0.0,,,0.4181884922455722,0.8131400090620752,0.0,,,,0.0,0.06504065040650407,0.0,0.6334822378217401,,0.25675675675675674
181,0.4068471337579618,,,,,0.25487098472880465,0.8308203864014218,0.30484988452655887,,0.3851851851851852,,,,0.0,0.9449317510202168,,0.8686677397973677
182,0.8026015951386252,,,,,0.5134426229508197,0.8268452329687366,,,0.0,,0.0,0.2516507703595011,0.0,0.7388628878488472,,0.8685366677931734
183,0.5008880994671403,,,,,0.3410510445832436,0.856025479915067,,,,,,,,0.0,,0.49449035812672176
184,0.8007174172977282,,,,,0.14921661278288983,0.8385210803689065,,,,,,,0.0,0.9228089275993467,,0.9423355549116198
